partition,lower,upper,record,year,scale,high_n,middle_n,ratio,rms_absolute
20--80,0.2,0.8,202306,2023,6,6,18,-0.052642755415700515,-0.1739874716134402
20--80,0.2,0.8,202307,2023,1,7,18,-0.09665459366685825,-0.11497177083551469
20--80,0.2,0.8,202307,2023,2,7,18,-0.16092730680659917,-0.2551015686830751
20--80,0.2,0.8,202307,2023,3,7,18,-0.2460284853685053,-0.5543478021420185
20--80,0.2,0.8,202307,2023,4,7,18,-0.3108333772947768,-0.900634257405196
20--80,0.2,0.8,202307,2023,5,7,18,-0.33446222788032465,-1.0659523658941046
20--80,0.2,0.8,202307,2023,6,7,18,-0.3424932594936694,-1.125134418720065
20--80,0.2,0.8,202308,2023,1,7,18,-0.26025109904016974,-0.3427579109037686
20--80,0.2,0.8,202308,2023,2,7,18,-0.30488472716867376,-0.5143415080710252
20--80,0.2,0.8,202308,2023,3,7,18,-0.3819787331993081,-0.8875952014477804
20--80,0.2,0.8,202308,2023,4,7,18,-0.4577058832955311,-1.396252500412714
20--80,0.2,0.8,202308,2023,5,7,18,-0.4904875589276333,-1.684771960354949
20--80,0.2,0.8,202308,2023,6,7,18,-0.5024878652705167,-1.798521116592628
20--80,0.2,0.8,202406,2024,1,6,18,-0.024733240536630063,-0.028530038214030995
20--80,0.2,0.8,202406,2024,2,6,18,-0.03275888570022856,-0.04902189610794405
20--80,0.2,0.8,202406,2024,3,6,18,-0.027027840061419672,-0.05575256570422038
20--80,0.2,0.8,202406,2024,4,6,18,-0.04748491642675812,-0.13110424777230545
20--80,0.2,0.8,202406,2024,5,6,18,-0.06938396838247796,-0.21987857618901874
20--80,0.2,0.8,202406,2024,6,6,18,-0.07969266007942011,-0.2656458314229724
20--80,0.2,0.8,202407,2024,1,7,18,0.15425582907373014,0.16929685916154424
20--80,0.2,0.8,202407,2024,2,7,18,0.16835697822157347,0.23514033300870496
20--80,0.2,0.8,202407,2024,3,7,18,0.14265224775586027,0.2689058609717421
20--80,0.2,0.8,202407,2024,4,7,18,0.05339148813734451,0.12745998675755565
20--80,0.2,0.8,202407,2024,5,7,18,0.004286085251764327,0.011283892632034664
20--80,0.2,0.8,202407,2024,6,7,18,-0.015665113737472924,-0.04262321561631133
20--80,0.2,0.8,202408,2024,1,7,18,-0.0063362252313161616,-0.007385125700375195
20--80,0.2,0.8,202408,2024,2,7,18,-0.02262803694195703,-0.033476091264244445
20--80,0.2,0.8,202408,2024,3,7,18,-0.04450592008812204,-0.08748381281524509
20--80,0.2,0.8,202408,2024,4,7,18,-0.07974568176665942,-0.1944526334583303
20--80,0.2,0.8,202408,2024,5,7,18,-0.09838031596839714,-0.2620071963464996
20--80,0.2,0.8,202408,2024,6,7,18,-0.10590867551193173,-0.29038065571434224
20--80,0.2,0.8,202506,2025,1,6,18,-0.07377273042975208,-0.08304619295996574
20--80,0.2,0.8,202506,2025,2,6,18,-0.10395387961288749,-0.1550803049558156
20--80,0.2,0.8,202506,2025,3,6,18,-0.15495339740819392,-0.33080371440010126
20--80,0.2,0.8,202506,2025,4,6,18,-0.23492015180577253,-0.6853690261968488
20--80,0.2,0.8,202506,2025,5,6,18,-0.27974561527412445,-0.9394531495893244
20--80,0.2,0.8,202506,2025,6,6,18,-0.29821327091369254,-1.0539034336482453
20--80,0.2,0.8,202507,2025,1,7,18,-0.10266864772708295,-0.11647797862400466
20--80,0.2,0.8,202507,2025,2,7,18,-0.12361937752317453,-0.17371597335696576
20--80,0.2,0.8,202507,2025,3,7,18,-0.17096152793390196,-0.31305484107263615
20--80,0.2,0.8,202507,2025,4,7,18,-0.20271936496343623,-0.45626964817760873
20--80,0.2,0.8,202507,2025,5,7,18,-0.2114408350668079,-0.5178413793534471
20--80,0.2,0.8,202507,2025,6,7,18,-0.21397513502264165,-0.5387639856462396
20--80,0.2,0.8,202508,2025,1,7,18,-0.08635774812468833,-0.10162158760214934
20--80,0.2,0.8,202508,2025,2,7,18,-0.12360418379094296,-0.18611186190849338
20--80,0.2,0.8,202508,2025,3,7,18,-0.17570467065510864,-0.35401835993757524
20--80,0.2,0.8,202508,2025,4,7,18,-0.22619359198904276,-0.5685136907414421
20--80,0.2,0.8,202508,2025,5,7,18,-0.24908487453691464,-0.685295934978126
20--80,0.2,0.8,202508,2025,6,7,18,-0.25717779301397703,-0.7289975528827446
30--70,0.3,0.7,199106,1991,1,9,12,0.09302949534987603,0.10291111221794536
30--70,0.3,0.7,199106,1991,2,9,12,0.12667427561821332,0.17988977544618878
30--70,0.3,0.7,199106,1991,3,9,12,0.1579038282616434,0.3056986181623076
30--70,0.3,0.7,199106,1991,4,9,12,0.11205893798106636,0.2863396034517418
30--70,0.3,0.7,199106,1991,5,9,12,0.06660263296559821,0.19470871316845972
30--70,0.3,0.7,199106,1991,6,9,12,0.045907209733186294,0.14113322976656661
30--70,0.3,0.7,199107,1991,1,10,12,0.037123692589217105,0.041740780151723555
30--70,0.3,0.7,199107,1991,2,10,12,-0.023222643385883535,-0.034400046967393294
30--70,0.3,0.7,199107,1991,3,10,12,-0.0952648222097825,-0.19651566335655568
30--70,0.3,0.7,199107,1991,4,10,12,-0.18514625338796187,-0.4947323462269191
30--70,0.3,0.7,199107,1991,5,10,12,-0.2270042037325779,-0.6735944358335697
30--70,0.3,0.7,199107,1991,6,10,12,-0.24207426719803116,-0.7434541824242631
30--70,0.3,0.7,199108,1991,1,10,12,0.06229517251213146,0.06840231947396092
30--70,0.3,0.7,199108,1991,2,10,12,0.08956193254608258,0.12091004056287336
30--70,0.3,0.7,199108,1991,3,10,12,0.14209267940711157,0.2422547067227523
30--70,0.3,0.7,199108,1991,4,10,12,0.14686964382074996,0.3060771159290274
30--70,0.3,0.7,199108,1991,5,10,12,0.12240505699592497,0.2810270992706698
30--70,0.3,0.7,199108,1991,6,10,12,0.10820290631073393,0.2571881244407077
30--70,0.3,0.7,199206,1992,1,9,12,0.036218667573572505,0.03955249501476521
30--70,0.3,0.7,199206,1992,2,9,12,0.010700577792672972,0.01504122709515432
30--70,0.3,0.7,199206,1992,3,9,12,0.02052448234708404,0.03851697906595053
30--70,0.3,0.7,199206,1992,4,9,12,0.027104565699599625,0.06654930302033968
30--70,0.3,0.7,199206,1992,5,9,12,0.010695850992426204,0.030188927403268728
30--70,0.3,0.7,199206,1992,6,9,12,0.0014997030181989057,0.004465498788875699
30--70,0.3,0.7,199207,1992,1,10,12,0.09467474378210494,0.10564244482471441
30--70,0.3,0.7,199207,1992,2,10,12,0.08789677937807983,0.12661388555968278
30--70,0.3,0.7,199207,1992,3,10,12,0.055356264060398175,0.10950693291700198
30--70,0.3,0.7,199207,1992,4,10,12,-0.0036021113998412346,-0.009046394925787737
30--70,0.3,0.7,199207,1992,5,10,12,-0.03003270232977684,-0.0826566348305029
30--70,0.3,0.7,199207,1992,6,10,12,-0.03966359284002163,-0.1123749197375874
30--70,0.3,0.7,199208,1992,1,10,12,0.1129676958017729,0.1184398066120167
30--70,0.3,0.7,199208,1992,2,10,12,0.1316794510622168,0.17147214891953633
30--70,0.3,0.7,199208,1992,3,10,12,0.13243616427659655,0.22660937191207964
30--70,0.3,0.7,199208,1992,4,10,12,0.03991941372513774,0.08869244990998126
30--70,0.3,0.7,199208,1992,5,10,12,-0.02081645671847776,-0.0523529672427534
30--70,0.3,0.7,199208,1992,6,10,12,-0.04574181670838229,-0.12036183314847904
30--70,0.3,0.7,199306,1993,1,9,12,-0.11443892330300331,-0.1421798217224901
30--70,0.3,0.7,199306,1993,2,9,12,-0.12173705200923324,-0.1995043596965944
30--70,0.3,0.7,199306,1993,3,9,12,-0.12152440965877365,-0.280503243392519
30--70,0.3,0.7,199306,1993,4,9,12,-0.12919532161778513,-0.39248481068680086
30--70,0.3,0.7,199306,1993,5,9,12,-0.1423968472691295,-0.4880665011709331
30--70,0.3,0.7,199306,1993,6,9,12,-0.14866411402516122,-0.5317492788114535
30--70,0.3,0.7,199307,1993,1,10,12,0.0076860504392499696,0.008580227810714547
30--70,0.3,0.7,199307,1993,2,10,12,0.03152187283989338,0.04438618138616679
30--70,0.3,0.7,199307,1993,3,10,12,0.04125203361642571,0.07815087681409238
30--70,0.3,0.7,199307,1993,4,10,12,-0.004661024032895034,-0.01143913833272503
30--70,0.3,0.7,199307,1993,5,10,12,-0.04135992270376265,-0.11420037984486253
30--70,0.3,0.7,199307,1993,6,10,12,-0.05751737792777445,-0.1656292611848107
30--70,0.3,0.7,199308,1993,1,10,12,0.016434713144046542,0.019301280689535627
30--70,0.3,0.7,199308,1993,2,10,12,0.007241625479192715,0.010858575430606532
30--70,0.3,0.7,199308,1993,3,10,12,-0.02815401768399428,-0.057824513905183395
30--70,0.3,0.7,199308,1993,4,10,12,-0.08897453335477068,-0.2406135857194167
30--70,0.3,0.7,199308,1993,5,10,12,-0.11171138395815372,-0.3394755719149716
30--70,0.3,0.7,199308,1993,6,10,12,-0.1189476327890917,-0.376094674482216
30--70,0.3,0.7,199406,1994,1,9,12,0.05385997372477158,0.0588346671766371
30--70,0.3,0.7,199406,1994,2,9,12,0.12364326237337986,0.16786515591478368
30--70,0.3,0.7,199406,1994,3,9,12,0.22595153230254694,0.39550175777647567
30--70,0.3,0.7,199406,1994,4,9,12,0.2066380693426837,0.4663350867835314
30--70,0.3,0.7,199406,1994,5,9,12,0.15725280485535276,0.404393477045387
30--70,0.3,0.7,199406,1994,6,9,12,0.1323894142062676,0.3577139313409088
30--70,0.3,0.7,199407,1994,1,10,12,-0.10703395393700765,-0.1323264900480483
30--70,0.3,0.7,199407,1994,2,10,12,-0.17189434764277767,-0.2802793524210032
30--70,0.3,0.7,199407,1994,3,10,12,-0.2563932491118287,-0.5796863321365411
30--70,0.3,0.7,199407,1994,4,10,12,-0.3190726718134569,-0.9024648538578939
30--70,0.3,0.7,199407,1994,5,10,12,-0.34598736731613644,-1.0643751998717006
30--70,0.3,0.7,199407,1994,6,10,12,-0.3562588906337981,-1.1250421801264583
30--70,0.3,0.7,199408,1994,1,10,12,0.08335254258481273,0.0935578625485034
30--70,0.3,0.7,199408,1994,2,10,12,0.11739999985138816,0.1622370655142027
30--70,0.3,0.7,199408,1994,3,10,12,0.0980649204824744,0.17857584247371383
30--70,0.3,0.7,199408,1994,4,10,12,0.03399625831812325,0.0778531410093688
30--70,0.3,0.7,199408,1994,5,10,12,0.003348405817920508,0.008425521346071996
30--70,0.3,0.7,199408,1994,6,10,12,-0.008641824317330293,-0.022435951359139672
30--70,0.3,0.7,199506,1995,1,9,12,0.10729798855247608,0.12315399685034567
30--70,0.3,0.7,199506,1995,2,9,12,0.10782186717627029,0.16160136761424404
30--70,0.3,0.7,199506,1995,3,9,12,0.124839343927031,0.2569126174887657
30--70,0.3,0.7,199506,1995,4,9,12,0.15327152337168526,0.4087717604629866
30--70,0.3,0.7,199506,1995,5,9,12,0.1657642341668526,0.4968913270373623
30--70,0.3,0.7,199506,1995,6,9,12,0.16902123232982902,0.5285666901772021
30--70,0.3,0.7,199507,1995,1,10,12,0.008046068367971282,0.009086492932739887
30--70,0.3,0.7,199507,1995,2,10,12,-0.03959537913650191,-0.05931479145093643
30--70,0.3,0.7,199507,1995,3,10,12,-0.12475934291297919,-0.2651673987584058
30--70,0.3,0.7,199507,1995,4,10,12,-0.20868033661663632,-0.5730128441716547
30--70,0.3,0.7,199507,1995,5,10,12,-0.24233846107926849,-0.7354423413618161
30--70,0.3,0.7,199507,1995,6,10,12,-0.25428335861438345,-0.7976246737387589
30--70,0.3,0.7,199508,1995,1,10,12,-0.12246652983683048,-0.14849131342636301
30--70,0.3,0.7,199508,1995,2,10,12,-0.11495485115296233,-0.17570551282081404
30--70,0.3,0.7,199508,1995,3,10,12,-0.13294542041853497,-0.271301637439477
30--70,0.3,0.7,199508,1995,4,10,12,-0.18796831496783384,-0.48466868073671954
30--70,0.3,0.7,199508,1995,5,10,12,-0.21463741025145366,-0.6086798431107594
30--70,0.3,0.7,199508,1995,6,10,12,-0.22426832919538953,-0.6561581337543814
30--70,0.3,0.7,199606,1996,1,9,12,-0.10890170959801326,-0.13835847357061049
30--70,0.3,0.7,199606,1996,2,9,12,-0.09145213906486105,-0.14956440809162963
30--70,0.3,0.7,199606,1996,3,9,12,-0.05184539371776942,-0.11487642181761881
30--70,0.3,0.7,199606,1996,4,9,12,-0.06626121253345318,-0.19242115741638166
30--70,0.3,0.7,199606,1996,5,9,12,-0.0869928081176683,-0.2864212871409242
30--70,0.3,0.7,199606,1996,6,9,12,-0.09636717232565939,-0.33199156816856235
30--70,0.3,0.7,199607,1996,1,10,12,0.09982761007746688,0.10524051396363054
30--70,0.3,0.7,199607,1996,2,10,12,0.11025306503765941,0.14623022205698222
30--70,0.3,0.7,199607,1996,3,10,12,0.08229918450906282,0.1468047322557977
30--70,0.3,0.7,199607,1996,4,10,12,-0.03633848173019416,-0.08481292163880116
30--70,0.3,0.7,199607,1996,5,10,12,-0.10452561787445402,-0.2753212942199905
30--70,0.3,0.7,199607,1996,6,10,12,-0.13161064292379987,-0.3618524298365644
30--70,0.3,0.7,199608,1996,1,10,12,-0.11768465260409999,-0.14595450620823813
30--70,0.3,0.7,199608,1996,2,10,12,-0.12584451473936709,-0.1975008785288499
30--70,0.3,0.7,199608,1996,3,10,12,-0.15807452924388088,-0.33078688600450823
30--70,0.3,0.7,199608,1996,4,10,12,-0.2388067992573324,-0.6429070537374235
30--70,0.3,0.7,199608,1996,5,10,12,-0.2819865345485697,-0.8499423112003095
30--70,0.3,0.7,199608,1996,6,10,12,-0.2989658048861019,-0.9380789451649356
30--70,0.3,0.7,199706,1997,1,9,12,-0.1628833195966638,-0.19172026259413633
30--70,0.3,0.7,199706,1997,2,9,12,-0.21506272440936047,-0.3333241966988112
30--70,0.3,0.7,199706,1997,3,9,12,-0.23716710582928124,-0.5062971328487373
30--70,0.3,0.7,199706,1997,4,9,12,-0.24586636464933775,-0.6904584213305354
30--70,0.3,0.7,199706,1997,5,9,12,-0.2516481909486421,-0.8031748842444539
30--70,0.3,0.7,199706,1997,6,9,12,-0.25332393469565206,-0.8470207518845312
30--70,0.3,0.7,199707,1997,1,10,12,0.08221213416064788,0.08681957558321685
30--70,0.3,0.7,199707,1997,2,10,12,0.04721263302232659,0.06401604790187454
30--70,0.3,0.7,199707,1997,3,10,12,-0.015673726643055885,-0.029079245946697974
30--70,0.3,0.7,199707,1997,4,10,12,-0.07008698663286173,-0.16338790682694704
30--70,0.3,0.7,199707,1997,5,10,12,-0.094985567920296,-0.24164154247633984
30--70,0.3,0.7,199707,1997,6,10,12,-0.10539845850018303,-0.27573918711089007
30--70,0.3,0.7,199708,1997,1,10,12,-0.10541711644484963,-0.1299569681086834
30--70,0.3,0.7,199708,1997,2,10,12,-0.10727594976822419,-0.1663440749342735
30--70,0.3,0.7,199708,1997,3,10,12,-0.12403735369815327,-0.255954547466827
30--70,0.3,0.7,199708,1997,4,10,12,-0.16576843695570453,-0.4324250583416287
30--70,0.3,0.7,199708,1997,5,10,12,-0.18590512752003607,-0.5343676390322267
30--70,0.3,0.7,199708,1997,6,10,12,-0.19339932408285065,-0.5741188460208164
30--70,0.3,0.7,199806,1998,1,9,12,-0.06886366954250456,-0.07971728025772462
30--70,0.3,0.7,199806,1998,2,9,12,-0.04148294369629213,-0.06091005163608543
30--70,0.3,0.7,199806,1998,3,9,12,-0.03470711326810039,-0.06893187962937608
30--70,0.3,0.7,199806,1998,4,9,12,-0.08807227744395318,-0.23319722950756017
30--70,0.3,0.7,199806,1998,5,9,12,-0.1272399629350236,-0.388157116029868
30--70,0.3,0.7,199806,1998,6,9,12,-0.14454465640059722,-0.46502258491270254
30--70,0.3,0.7,199807,1998,1,10,12,0.0035147251535494473,0.004025512851148605
30--70,0.3,0.7,199807,1998,2,10,12,0.01283677387790072,0.018643449376034127
30--70,0.3,0.7,199807,1998,3,10,12,0.015547616946494758,0.030153303768925444
30--70,0.3,0.7,199807,1998,4,10,12,-0.013231614381558399,-0.03198406065823978
30--70,0.3,0.7,199807,1998,5,10,12,-0.028492750767553865,-0.07524404886535319
30--70,0.3,0.7,199807,1998,6,10,12,-0.033855530928981636,-0.0920170524248336
30--70,0.3,0.7,199808,1998,1,10,12,0.059689979174755825,0.06810554939742453
30--70,0.3,0.7,199808,1998,2,10,12,0.03751299196819269,0.0557953249014318
30--70,0.3,0.7,199808,1998,3,10,12,0.015568627295423854,0.032064943089360476
30--70,0.3,0.7,199808,1998,4,10,12,-0.0041860205698665,-0.010941839400992137
30--70,0.3,0.7,199808,1998,5,10,12,-0.018393395664939804,-0.052873305049933705
30--70,0.3,0.7,199808,1998,6,10,12,-0.025672457627411216,-0.07617753598323596
30--70,0.3,0.7,199906,1999,1,9,12,-0.17043210701135703,-0.20679141682965207
30--70,0.3,0.7,199906,1999,2,9,12,-0.22325956842918881,-0.35918035213455424
30--70,0.3,0.7,199906,1999,3,9,12,-0.27774079563550624,-0.6266125830552238
30--70,0.3,0.7,199906,1999,4,9,12,-0.3084161700409097,-0.9270200118212308
30--70,0.3,0.7,199906,1999,5,9,12,-0.32467641180631857,-1.1158311695402983
30--70,0.3,0.7,199906,1999,6,9,12,-0.33157920392680074,-1.1970015825549707
30--70,0.3,0.7,199907,1999,1,10,12,-0.019696947539596388,-0.0211622716193407
30--70,0.3,0.7,199907,1999,2,10,12,-0.043712756720554524,-0.058711381303473864
30--70,0.3,0.7,199907,1999,3,10,12,-0.04067459029489451,-0.06972648014932048
30--70,0.3,0.7,199907,1999,4,10,12,-0.06629671165171958,-0.1404447242994662
30--70,0.3,0.7,199907,1999,5,10,12,-0.09106664331560188,-0.2131891436127571
30--70,0.3,0.7,199907,1999,6,10,12,-0.10224245005481969,-0.24799163989009898
30--70,0.3,0.7,199908,1999,1,10,12,-0.07589710210638978,-0.08669754616278702
30--70,0.3,0.7,199908,1999,2,10,12,-0.13500688733777066,-0.20055162228169632
30--70,0.3,0.7,199908,1999,3,10,12,-0.21351279916260657,-0.44354161891072286
30--70,0.3,0.7,199908,1999,4,10,12,-0.2650196268592073,-0.7231024135318433
30--70,0.3,0.7,199908,1999,5,10,12,-0.28376949685100183,-0.86933173914238
30--70,0.3,0.7,199908,1999,6,10,12,-0.29037481273902155,-0.9257671228056399
30--70,0.3,0.7,200006,2000,1,9,12,0.10097745699147409,0.10536601053103078
30--70,0.3,0.7,200006,2000,2,9,12,0.09767847370592109,0.13111562515661923
30--70,0.3,0.7,200006,2000,3,9,12,0.08588841540939907,0.15931980473733853
30--70,0.3,0.7,200006,2000,4,9,12,0.04588050502150143,0.11329633238200376
30--70,0.3,0.7,200006,2000,5,9,12,0.019609870411544827,0.05502983117252658
30--70,0.3,0.7,200006,2000,6,9,12,0.00842806190056078,0.02475230847453691
30--70,0.3,0.7,200007,2000,1,10,12,-0.0835544834344043,-0.09934367159887092
30--70,0.3,0.7,200007,2000,2,10,12,-0.14891883319820964,-0.23141454086917035
30--70,0.3,0.7,200007,2000,3,10,12,-0.25328935374179506,-0.5451523123701758
30--70,0.3,0.7,200007,2000,4,10,12,-0.3275463800447558,-0.8912632730238199
30--70,0.3,0.7,200007,2000,5,10,12,-0.3582150350273485,-1.0727390313365186
30--70,0.3,0.7,200007,2000,6,10,12,-0.3698017400714708,-1.1439870179747533
30--70,0.3,0.7,200008,2000,1,10,12,-0.11690729179651382,-0.14253996843854155
30--70,0.3,0.7,200008,2000,2,10,12,-0.10075008926090256,-0.15476718835234138
30--70,0.3,0.7,200008,2000,3,10,12,-0.09252898031245893,-0.19031607919971405
30--70,0.3,0.7,200008,2000,4,10,12,-0.13301844723211076,-0.3490513556695056
30--70,0.3,0.7,200008,2000,5,10,12,-0.1614638772204745,-0.47011878128283335
30--70,0.3,0.7,200008,2000,6,10,12,-0.17396620956662157,-0.5248752791374613
30--70,0.3,0.7,200106,2001,1,9,12,-0.05431970327581315,-0.06444752476457527
30--70,0.3,0.7,200106,2001,2,9,12,-0.04731585385836734,-0.07261228896702843
30--70,0.3,0.7,200106,2001,3,9,12,-0.046439818610993,-0.09757203949159354
30--70,0.3,0.7,200106,2001,4,9,12,-0.07341969517176183,-0.20037793873032417
30--70,0.3,0.7,200106,2001,5,9,12,-0.09662368965004053,-0.29663204387510156
30--70,0.3,0.7,200106,2001,6,9,12,-0.10759062020467702,-0.3444503782656225
30--70,0.3,0.7,200107,2001,1,10,12,-0.08680069007977975,-0.10832150992039136
30--70,0.3,0.7,200107,2001,2,10,12,-0.07899752146736738,-0.12582309300814742
30--70,0.3,0.7,200107,2001,3,10,12,-0.06441373418413276,-0.138151617839819
30--70,0.3,0.7,200107,2001,4,10,12,-0.07343057024678512,-0.19843836955025296
30--70,0.3,0.7,200107,2001,5,10,12,-0.07938781018078755,-0.23524093319889694
30--70,0.3,0.7,200107,2001,6,10,12,-0.0811953947540881,-0.2478583718534777
30--70,0.3,0.7,200108,2001,1,10,12,-0.14629602082320758,-0.19413795209572493
30--70,0.3,0.7,200108,2001,2,10,12,-0.14724021908622997,-0.24695718796088784
30--70,0.3,0.7,200108,2001,3,10,12,-0.16431759780708977,-0.36957149813467005
30--70,0.3,0.7,200108,2001,4,10,12,-0.20453406076905034,-0.5895454060836078
30--70,0.3,0.7,200108,2001,5,10,12,-0.2336775927362167,-0.75549283388722
30--70,0.3,0.7,200108,2001,6,10,12,-0.2466800421243871,-0.8312001686136545
30--70,0.3,0.7,200206,2002,1,9,12,0.03528748175315277,0.03787279087425954
30--70,0.3,0.7,200206,2002,2,9,12,0.014653274708021913,0.020166732504426133
30--70,0.3,0.7,200206,2002,3,9,12,-0.01590536704022416,-0.029998688686877717
30--70,0.3,0.7,200206,2002,4,9,12,-0.03366356300477635,-0.08360266457255161
30--70,0.3,0.7,200206,2002,5,9,12,-0.04320913846408336,-0.12212331564033008
30--70,0.3,0.7,200206,2002,6,9,12,-0.04738177762137619,-0.14049403700513796
30--70,0.3,0.7,200207,2002,1,10,12,0.21996519646861534,0.23741160816742823
30--70,0.3,0.7,200207,2002,2,10,12,0.2226423164721163,0.3014612500469873
30--70,0.3,0.7,200207,2002,3,10,12,0.23776149265587354,0.4219466652769781
30--70,0.3,0.7,200207,2002,4,10,12,0.24065307326498542,0.526975327453278
30--70,0.3,0.7,200207,2002,5,10,12,0.23027740493298787,0.5511410274860831
30--70,0.3,0.7,200207,2002,6,10,12,0.2240279767735638,0.5526069637571158
30--70,0.3,0.7,200208,2002,1,10,12,-0.1617284286649171,-0.2122000244985789
30--70,0.3,0.7,200208,2002,2,10,12,-0.1884296231190069,-0.319812692565411
30--70,0.3,0.7,200208,2002,3,10,12,-0.18665746957834828,-0.42040738949843304
30--70,0.3,0.7,200208,2002,4,10,12,-0.2125710625191155,-0.6028519350875792
30--70,0.3,0.7,200208,2002,5,10,12,-0.24062763313491176,-0.7601585481291879
30--70,0.3,0.7,200208,2002,6,10,12,-0.25324144678754923,-0.8314014278453072
30--70,0.3,0.7,200306,2003,1,9,12,-0.09326241840956584,-0.11148959715911433
30--70,0.3,0.7,200306,2003,2,9,12,-0.13152887908270627,-0.20677691938587195
30--70,0.3,0.7,200306,2003,3,9,12,-0.11184513469906254,-0.23636627052488146
30--70,0.3,0.7,200306,2003,4,9,12,-0.09390467412790338,-0.2535256907760228
30--70,0.3,0.7,200306,2003,5,9,12,-0.105490984603693,-0.32135529131641505
30--70,0.3,0.7,200306,2003,6,9,12,-0.11401541808292948,-0.36351859292697064
30--70,0.3,0.7,200307,2003,1,10,12,-0.033552121794712564,-0.03884293558900742
30--70,0.3,0.7,200307,2003,2,10,12,-0.018754718326399522,-0.027626733699087413
30--70,0.3,0.7,200307,2003,3,10,12,-0.01916142119882236,-0.03784152730703649
30--70,0.3,0.7,200307,2003,4,10,12,-0.1092720487103035,-0.2783984069069074
30--70,0.3,0.7,200307,2003,5,10,12,-0.16025766133801755,-0.4544994956549955
30--70,0.3,0.7,200307,2003,6,10,12,-0.18026395834786724,-0.530200978935965
30--70,0.3,0.7,200308,2003,1,10,12,0.010917179327714743,0.012615104511207065
